CD276	15	73976306	74006859	+
CD28	2	204571197	204603635	+
CD2AP	6	47445524	47594999	+
CD2BP2	16	30362086	30366682	-
CD300A	17	72462554	72480933	+
CD300C	17	72537246	72542282	-
CD300E	17	72606025	72619897	-
CD300LB	17	72517312	72527613	-
CD300LD	17	72575503	72588422	-
CD300LF	17	72690451	72709117	-
CD300LG	17	41924515	41940997	+
CD302	2	160625363	160654753	-
CD320	19	8367010	8373240	-
CD33	19	51728319	51747115	+
CD34	1	208057593	208084747	-
CD36	7	79998890	80308593	+
CD37	19	49838427	49846592	+
CD38	4	15779897	15854853	+
CD3D	11	118209668	118213459	-
CD3E	11	118175259	118186890	+
CD3EAP	19	45909466	45914024	+
CD3G	11	118215058	118225876	+
CD4	12	6896023	6929974	+
CD40	20	44746910	44758502	+
CD40LG	X	135730351	135742549	+
CD44	11	35160416	35253949	+
CD46	1	207925401	207968858	+
CD47	3	107762144	107809872	-
CD48	1	160648535	160681641	-
CD5	11	60869866	60895324	+
CD52	1	26644447	26647014	+
CD53	1	111415774	111442550	+
CD55	1	207494852	207534311	+
CD58	1	117057156	117113661	-
CD59	11	33719806	33757991	-
CD5L	1	157800703	157868046	-
CD6	11	60739114	60787849	+
CD63	12	56119106	56123491	-
CD68	17	7482784	7485429	+
CD69	12	9905081	9913497	-
CD7	17	80272743	80275478	-
CD70	19	6583193	6604114	-
CD72	9	35609529	35646807	-
CD74	5	149781199	149792492	-
CD79A	19	42381189	42385439	+
CD79B	17	62006099	62009714	-
CD80	3	119243139	119278449	-
CD81	11	2397406	2418649	+
CD82	11	44585976	44641913	+
CD83	6	14117871	14137149	+
CD84	1	160510884	160549306	-
CD86	3	121774212	121839983	+
CD8A	2	87011728	87035519	-
CD8B	2	87042461	87089047	-
CD9	12	6308880	6347425	+
CD93	20	23059985	23066977	-
CD96	3	111011565	111384597	+
CD97	19	14491312	14519537	+
CD99	X	2609219	2659350	+
CD99L2	X	149934809	150067289	-
CDA	1	20915440	20945401	+
CDADC1	13	49822046	49867618	+
CDAN1	15	43015756	43029324	-
CDC123	10	12237963	12292588	+
CDC14A	1	100810583	100985833	+
CDC14B	9	99252522	99382112	-
CDC16	13	115000361	115038198	+
CDC20	1	43824625	43828874	+
CDC20B	5	54408798	54469005	-
CDC23	5	137523338	137549032	-
CDC25A	3	48198635	48229892	-
CDC25B	20	3767577	3786762	+
CDC25C	5	137620953	137674044	-
CDC26	9	116018114	116037869	-
CDC27	17	45195068	45266788	-
CDC34	19	531713	542097	+
CDC37	19	10501809	10530797	-
CDC37L1	9	4679558	4708398	+
CDC40	6	110501343	110575478	+
CDC42	1	22379119	22419437	+
CDC42-IT1	1	22385689	22390692	+
CDC42BPA	1	227177565	227506175	-
CDC42BPB	14	103398715	103523799	-
CDC42BPG	11	64590858	64612041	-
CDC42EP1	22	37956453	37965412	+
CDC42EP2	11	65082288	65089900	+
CDC42EP3	2	37869031	37965611	-
CDC42EP4	17	71279762	71308314	-
CDC42EP5	19	54976209	54984411	-
CDC42SE1	1	151023446	151042801	-
CDC42SE2	5	130581185	130734140	+
CDC45	22	19466981	19508135	+
CDC5L	6	44355261	44418163	+
CDC6	17	38443884	38459171	+
CDC7	1	91966407	91991321	+
CDC73	1	193091146	193223031	+
CDCA2	8	25316512	25365436	+
CDCA3	12	6953956	6961230	-
CDCA4	14	105475909	105487485	-
CDCA5	11	64833771	64851636	-
CDCA7	2	174219547	174233725	+
CDCA7L	7	21940517	21985702	-
CDCA8	1	38158089	38175391	+
CDCP1	3	45123769	45187914	-
CDCP2	1	54598746	54619443	-
CDH1	16	68771127	68869451	+
CDH10	5	24487208	24645087	-
CDH11	16	64977655	65160015	-
CDH12	5	21750781	22853731	-
CDH13	16	82660407	83830204	+
CDH15	16	89238174	89261900	+
CDH16	16	66942024	66952887	-
CDH17	8	95139398	95229531	-
CDH18	5	19473059	20575982	-
CDH19	18	64168319	64271375	-
CDH2	18	25530929	25757410	-
CDH20	18	59000814	59223006	+
CDH22	20	44802371	44937137	-
CDH23	10	73156690	73575702	+
CDH23-AS1	10	73267909	73271630	-
CDH24	14	23516270	23526747	-
CDH26	20	58533470	58609066	+
CDH3	16	68670091	68756519	+
CDH4	20	59827481	60515673	+
CDH5	16	66400532	66438686	+
CDH6	5	31193856	31329253	+
CDH7	18	63417487	63548638	+
CDH8	16	61681145	62070939	-
CDH9	5	26880708	27121257	-
CDHR1	10	85954409	85979377	+
CDHR2	5	175969511	176022975	+
CDHR3	7	105517241	105676877	+
CDHR4	3	49828164	49837268	-
CDHR5	11	616564	626078	-
CDIP1	16	4560675	4588829	-
CDIPT	16	29869677	29875057	-
CDIPT-AS1	16	29874913	29879371	+
CDK1	10	62538088	62554610	+
CDK10	16	89747144	89762772	+
CDK11A	1	1634168	1655766	-
CDK11B	1	1570602	1590473	-
CDK12	17	37617763	37721160	+
CDK13	7	39989635	40136733	+
CDK14	7	90095737	90839905	+
CDK15	2	202655183	202760273	+
CDK16	X	47077258	47089396	+
CDK17	12	96672038	96794338	-
CDK18	1	205473722	205501921	+
CDK19	6	110931180	111137161	-
CDK2	12	56360552	56366568	+
CDK20	9	90581355	90589668	-
CDK2AP1	12	123745527	123756881	-
CDK2AP2	11	67273967	67276120	-
CDK3	17	73996986	74002080	+
CDK4	12	58141509	58149796	-
CDK5	7	150750898	150755617	-
CDK5R1	17	30813636	30818274	+
CDK5R2	2	219824376	219826876	+
CDK5RAP1	20	31946644	31989367	-
CDK5RAP2	9	123151146	123342448	-
CDK5RAP3	17	46045175	46059140	+
CDK6	7	92234234	92465908	-
CDK7	5	68530667	68573250	+
CDK8	13	26828275	26979375	+
CDK9	9	130547957	130553066	+
CDKAL1	6	20534687	21232635	+
CDKL1	14	50796309	50883179	-
CDKL2	4	76503214	76555900	-
CDKL3	5	133541304	133706738	-
CDKL4	2	39402786	39456729	-
CDKL5	X	18443702	18671749	+
CDKN1A	6	36644304	36655116	+
CDKN1B	12	12867991	12875305	+
CDKN1C	11	2904442	2907111	-
CDKN2A	9	21967750	21995300	-
CDKN2AIP	4	184365743	184369351	+
CDKN2AIPNL	5	133737777	133747589	-
CDKN2B	9	22002901	22009362	-
CDKN2B-AS1	9	21994776	22121096	+
CDKN2C	1	51426416	51440305	+
CDKN2D	19	10677137	10679735	-
CDKN3	14	54863566	54886936	+
CDNF	10	14861248	14880574	-
CDO1	5	115140429	115152651	-
CDON	11	125825690	125933230	-
CDPF1	22	46639907	46646576	-
CDR1	X	139865424	139866723	-
CDR2	16	22357256	22448486	-
CDR2L	17	72983726	73001895	+
CDRT1	17	15468796	15522826	-
CDRT15	17	14138989	14140179	-
CDRT15L2	17	20483036	20484224	+
CDRT4	17	15339331	15406922	-
CDS1	4	85504131	85572491	+
CDS2	20	5107431	5178533	+
CDSN	6	31082866	31088223	-
CDT1	16	88869620	88875666	+
CDV3	3	133292573	133309105	+
CDX1	5	149546357	149564120	+
CDX2	13	28536273	28545276	-
CDX4	X	72667089	72675081	+
CDY1	Y	27768263	27771049	+
CDY1B	Y	26191375	26194166	-
CDY2A	Y	20137666	20140477	+
CDY2B	Y	19989289	19992100	-
CDYL	6	4706392	4955785	+
CDYL2	16	80631802	80838226	-
CEA	19	42212530	42265190	+
CEACAM1	19	43011455	43065386	-
CEACAM16	19	45202420	45213986	+
CEACAM18	19	51979837	51994206	+
CEACAM19	19	45165544	45187631	+
CEACAM21	19	42055885	42093197	+
CEACAM3	19	42300368	42315591	+
CEACAM4	19	42125343	42133442	-
CEACAM5	19	42212503	42233718	+
CEACAM6	19	42254884	42276113	+
CEACAM7	19	42177234	42210895	-
CEACAM8	19	43084392	43099207	-
CEBPA	19	33790839	33793470	-
CEBPA-AS1	19	33793762	33795960	+
CEBPB	20	48807375	48809212	+
CEBPD	8	48649470	48651648	-
CEBPE	14	23586512	23588825	-
CEBPG	19	33864235	33873592	+
CEBPZ	2	37428754	37458856	-
CEBPZ-AS1	2	37423630	37443336	+
CECR1	22	17660193	17702879	-
CECR2	22	17840836	18037850	+
CECR5	22	17618400	17646177	-
CECR5-AS1	22	17640273	17646335	+
CECR6	22	17597188	17602257	-
CEL	9	135937364	135947248	+
CELA1	12	51722226	51740463	-
CELA2A	1	15783222	15798586	+
CELA2B	1	15792403	15817895	+
CELA3A	1	22328148	22339032	+
CELA3B	1	22303513	22325135	+
CELF1	11	47487495	47587121	-
CELF2	10	11047258	11378674	+
CELF2-AS1	10	11358796	11361847	-
CELF2-AS2	10	11117093	11140436	-
CELF3	1	151674879	151689290	-
CELF4	18	34823009	35146000	-
CELF5	19	3224700	3297074	+
CELF6	15	72559086	72612470	-
CELSR1	22	46756730	46933067	-
CELSR2	1	109792640	109818372	+
CELSR3	3	48673901	48700348	-
CEMP1	16	2577080	2581420	-
CEND1	11	787103	790123	-
CENPA	2	26987156	27023935	+
CENPB	20	3764497	3767337	-
CENPBD1	16	90036205	90038942	-
CENPC	4	68337520	68411324	-
CENPE	4	104026962	104119566	-
CENPF	1	214776537	214837931	+
CENPH	5	68485374	68506184	+
CENPI	X	100353177	100418670	+
CENPJ	13	25457170	25497018	-
CENPK	5	64813592	64858998	-
CENPL	1	173768687	173793858	-
CENPM	22	42334724	42343168	-
CENPN	16	81040102	81066719	+
CENPO	2	25016004	25045245	+
CENPP	9	95087765	95382815	+
CENPQ	6	49431090	49460820	+
CENPT	16	67862059	67881714	-
CENPU	4	185615771	185655287	-
CENPV	17	16245847	16256970	-
CENPW	6	126661319	126670021	+
CEP104	1	3728644	3773778	-
CEP112	17	63631655	64188202	-
CEP120	5	122680578	122759286	-
CEP128	14	80943329	81425861	-
CEP135	4	56815036	56899529	+
CEP152	15	49005124	49103343	-
CEP164	11	117185272	117283984	+
CEP170	1	243287729	243418650	-
CEP170B	14	105331616	105363107	+
CEP19	3	196433147	196439164	-
CEP192	18	12991360	13125051	+
CEP250	20	34042984	34099804	+
CEP290	12	88442792	88535993	-
CEP350	1	179923872	180084015	+
CEP41	7	130033611	130082274	-
CEP44	4	175204827	175254531	+
CEP55	10	95256388	95288849	+
CEP57	11	95523128	95565857	+
CEP57L1	6	109416312	109485135	+
CEP63	3	134204584	134293859	+
CEP68	2	65283499	65314138	+
CEP70	3	138213185	138313380	-
CEP72	5	612386	667283	+
CEP76	18	12661831	12702776	-
CEP78	9	80850977	80894606	+
CEP85	1	26560690	26605299	+
CEP85L	6	118781934	119031238	-
CEP89	19	33369901	33462897	-
CEP95	17	62502705	62538579	+
CEP97	3	101442768	101489406	+
CEPT1	1	111682248	111727724	+
CER1	9	14719721	14722715	-
CERCAM	9	131174029	131199626	+
CERK	22	47080307	47134158	-
CERKL	2	182401402	182545392	-
CERS1	19	18979360	19007536	-
CERS2	1	150933058	150947479	-
CERS3	15	100940599	101085200	-
CERS4	19	8271619	8327305	+
CERS5	12	50523574	50561288	-
CERS6	2	169312371	169631644	+
CERS6-AS1	2	169628462	169643471	-
CES1	16	55836762	55867249	-
CES2	16	66968346	66978999	+
CES3	16	66995139	67009051	+
CES4A	16	67022491	67043661	+
CES5A	16	55880065	55989943	-
CETN1	18	580366	581524	+
CETN2	X	151995516	151999321	-
CETN3	5	89688077	89705603	-
CETP	16	56995761	57017757	+
CFB	6	31895474	31919861	+
CFC1	2	131350338	131357123	-
CFC1B	2	131278769	131285579	+
CFD	19	859452	863453	+
CFDP1	16	75327595	75467383	-
CFH	1	196621007	196716634	+
CFHR1	1	196788886	196801319	+
CFHR2	1	196788897	196928356	+
CFHR3	1	196743924	196763203	+
CFHR4	1	196819370	196888102	+
CFHR5	1	196946666	196978804	+
CFI	4	110661851	110723335	-
CFL1	11	65590492	65629497	-
CFL2	14	35179592	35184029	-
CFLAR	2	201980826	202041410	+
CFLAR-AS1	2	202005006	202022546	-
CFP	X	47483611	47489704	-
CFTR	7	117105837	117356025	+
CGA	6	87795215	87804824	-
CGB	19	49526125	49527590	-
CGB1	19	49538830	49552006	-
CGB2	19	49535168	49536495	+
CGB5	19	49547140	49548568	+
CGB7	19	49557530	49562117	-
CGB8	19	49550894	49552400	-
CGGBP1	3	88101093	88199035	-
CGN	1	151482985	151511168	+
CGNL1	15	57668164	57842925	+
CGREF1	2	27321756	27341995	-
CGRRF1	14	54976529	55005567	+
CH17-132F21.1	2	90458200	90458671	+
CH25H	10	90965693	90967071	-
CHAC1	15	41245159	41248710	+
CHAC2	2	53994928	54002333	+
CHAD	17	48541856	48546327	-
CHADL	22	41625516	41636938	-
CHAF1A	19	4402658	4445015	+
CHAF1B	21	37757675	37791313	+
CHAMP1	13	115079987	115092796	+
CHAT	10	50817140	50901925	+
CHCHD1	10	75541804	75543410	+
CHCHD10	22	24108020	24110630	-
CHCHD2	7	56169261	56174269	-
CHCHD3	7	132469628	132766848	-
CHCHD4	3	14153579	14166370	-
CHCHD5	2	113341816	113346852	+
CHCHD6	3	126423062	126679249	+
CHCHD7	8	57124244	57131357	+
CHD1	5	98190907	98262240	-
CHD1L	1	146714290	146767443	+
CHD2	15	93426525	93571237	+
CHD3	17	7788123	7816078	+
CHD4	12	6679248	6716642	-
CHD5	1	6161852	6240183	-
CHD6	20	40030740	40247133	-
CHD7	8	61591336	61779465	+
CHD8	14	21853352	21924285	-
CHD9	16	53088944	53363062	+
CHDC2	X	36053907	36163187	+
CHDH	3	53846361	53880417	-
CHEK1	11	125495035	125546150	+
CHEK2	22	29083730	29138410	-
CHERP	19	16628699	16653341	-
CHFR	12	133398772	133532890	-
CHGA	14	93389424	93401638	+
CHGB	20	5892075	5906007	+
CHI3L1	1	203148058	203155877	-
CHI3L2	1	111743392	111786062	+
CHIA	1	111833483	111863188	+
CHIC1	X	72783035	72906937	+
CHIC2	4	54875955	54930857	-
CHID1	11	867356	915058	-
CHIT1	1	203181954	203242769	-
CHKA	11	67820325	67888911	-
CHKB	22	51017377	51039884	-
CHKB-AS1	22	51021454	51022306	+
CHKB-CPT1B	22	51007297	51021394	-
CHL1	3	238278	451090	+
CHL1-AS1	3	405052	427478	-
CHM	X	85116184	85302566	-
CHML	1	241792154	241799232	-
CHMP1A	16	89710838	89724253	-
CHMP1B	18	11851394	11854448	+
CHMP2A	19	59062932	59066491	-
CHMP2B	3	87276420	87304698	+
CHMP3	2	86730553	86948245	-
CHMP4A	14	24678788	24683075	-
CHMP4B	20	32399109	32442172	+
CHMP4C	8	82644668	82671750	+
CHMP5	9	33264939	33281977	+
CHMP6	17	78965397	78983317	+
CHMP7	8	23101149	23119512	+
CHN1	2	175664090	175870097	-
CHN2	7	29161889	29553944	+
CHODL	21	19273579	19639690	+
CHORDC1	11	89934327	89956532	-
CHP1	15	41523036	41574043	+
CHP2	16	23765947	23770272	+
CHPF	2	220403668	220408509	-
CHPF2	7	150929574	150935908	+
CHPT1	12	102090724	102137918	+
CHRAC1	8	141521396	141527236	+
CHRD	3	184097860	184108524	+
CHRDL1	X	109917083	110039286	-
CHRDL2	11	74407473	74442430	-
CHRFAM7A	15	30653442	30686052	-
CHRM1	11	62676150	62689279	-
CHRM2	7	136553415	136705002	+
CHRM3	1	239549864	240078750	+
CHRM3-AS1	1	240061315	240063172	-
CHRM4	11	46406639	46408107	-
CHRM5	15	34260920	34357291	+
CHRNA1	2	175612319	175629200	-
CHRNA10	11	3686816	3692614	-
CHRNA2	8	27317278	27337400	-
CHRNA3	15	78885393	78913637	-
CHRNA4	20	61975419	62009753	-
CHRNA5	15	78857861	78887611	+
CHRNA6	8	42607762	42651535	-
CHRNA7	15	32322690	32464722	+
CHRNA9	4	40337345	40357234	+
CHRNB1	17	7348379	7361026	+
CHRNB2	1	154540256	154552502	+
CHRNB3	8	42552518	42592550	+
CHRNB4	15	78916460	79020096	-
CHRND	2	233390702	233401377	+
CHRNE	17	4801068	4806369	-
CHRNG	2	233404436	233411113	+
CHST1	11	45670426	45687172	-
CHST10	2	101008326	101034118	-
CHST11	12	104849072	105155792	+
CHST12	7	2443222	2474242	+
CHST13	3	126243125	126262134	+
CHST14	15	40763159	40765353	+
CHST15	10	125767183	125853206	-
CHST2	3	142838172	142841800	+
CHST3	10	73724122	73773322	+
CHST4	16	71559135	71572649	+
CHST5	16	75562432	75569145	-
CHST6	16	75510948	75529282	-
CHST7	X	46433218	46457843	+
CHST8	19	34112860	34264414	+
CHST9	18	24495594	24765281	-
CHSY1	15	101715927	101792137	-
CHSY3	5	129240164	129522327	+
CHTF18	16	838045	850737	+
CHTF8	16	69151912	69166487	-
CHTOP	1	153606524	153618782	+
CHUK	10	101948054	101989376	-
CHURC1	14	65381078	65411309	+
CHURC1-FNTB	14	65381202	65528521	+
CIAO1	2	96931869	96939087	+
CIAPIN1	16	57462080	57481440	-
CIB1	15	90773206	90777279	-
CIB2	15	78396947	78423886	-
CIB3	19	16272178	16284336	-
CIB4	2	26804069	26864236	-
CIC	19	42772688	42799949	+
CIDEA	18	12254317	12277594	+
CIDEB	14	24774301	24780636	-
CIDEC	3	9908397	9921938	-
CIITA	16	10971054	11026079	+
CILP	15	65488336	65503826	-
CILP2	19	19649056	19657468	+
CINP	14	102808955	102829253	-
CIPC	14	77564439	77583630	+
CIR1	2	175212749	175260443	-
CIRBP	19	1259383	1274879	+
CIRBP-AS1	19	1268164	1270240	-
CIRH1A	16	69165193	69265033	+
CISD1	10	60028817	60049346	+
CISD2	4	103790134	103810399	+
CISD3	17	36886487	36891297	+
CISH	3	50643920	50649262	-
CIT	12	120123594	120315095	-
CITED1	X	71521487	71527037	-
CITED2	6	139693392	139695757	-
CITED4	1	41326728	41328018	-
CITF22-24E5.1	22	37212369	37215780	+
CIZ1	9	130928342	130966662	-
CKAP2	13	53029563	53050763	+
CKAP2L	2	113493929	113522254	-
CKAP4	12	106631654	106698057	-
CKAP5	11	46764597	46867847	-
CKB	14	103985995	103989448	-
CKLF	16	66586465	66600154	+
CKLF-CMTM1	16	66586489	66613038	+
CKM	19	45809671	45826235	-
CKMT1A	15	43985083	43991420	+
CKMT1B	15	43885251	43897099	+
CKMT2	5	80529103	80562216	+
CKMT2-AS1	5	80499902	80597379	-
CKS1B	5	61808069	61808309	-
CKS1B	1	154947128	154951725	+
CKS2	9	91926112	91931618	+
CLASP1	2	122095351	122407163	-
CLASP2	3	33537736	33759848	-
CLASRP	19	45542297	45574214	+
CLC	19	40221889	40228668	-
CLCA1	1	86934050	86965972	+
CLCA2	1	86889768	86922241	+
CLCA4	1	87012760	87046437	+
CLCC1	1	109472129	109506111	-
CLCF1	11	67131638	67141648	-
CLCN1	7	143013218	143049176	+
CLCN2	3	184063972	184079439	-
CLCN3	4	170533783	170644824	+
CLCN4	X	10125023	10205700	+
CLCN5	X	49687224	49863892	+
CLCN6	1	11866206	11903201	+
CLCN7	16	1494934	1525581	-
CLCNKA	1	16345369	16360545	+
CLCNKB	1	16370271	16383803	+
CLDN1	3	190023489	190040264	-
CLDN10	13	96085857	96232013	+
CLDN10-AS1	13	96131697	96186164	-
CLDN11	3	170136652	170578169	+
CLDN12	7	90013034	90142716	+
CLDN14	21	37832918	37948867	-
CLDN15	7	100875372	100882101	-
CLDN16	3	190040329	190129932	+
CLDN17	21	31538240	31538971	-
CLDN18	3	137717576	137752494	+
CLDN19	1	43198763	43205925	-
CLDN2	X	106143393	106174091	+
CLDN20	6	155585146	155597682	+
CLDN22	4	184239219	184241927	-
CLDN23	8	8559447	8561616	+
CLDN24	4	184242916	184243579	-
CLDN25	11	113650468	113651222	+
CLDN3	7	73183327	73184600	-
CLDN4	7	73213871	73247014	+
CLDN5	22	19510546	19515068	-
CLDN6	16	3064712	3070072	-
CLDN7	17	7163221	7167302	-
CLDN8	21	31586323	31588391	-
CLDN9	16	3062456	3064506	+
CLDND1	3	98216755	98241910	-
CLDND2	19	51870351	51872257	-
CLEC10A	17	6977855	6983626	-
CLEC11A	19	51226585	51228974	+
CLEC12A	12	10103914	10148293	+
CLEC12B	12	10163225	10171218	+
CLEC14A	14	38723307	38725574	-
CLEC16A	16	11038344	11276046	+
CLEC17A	19	14693895	14721969	+
CLEC18A	16	69984809	69998141	+
CLEC18B	16	74442528	74455368	-
CLEC18C	16	70207224	70221264	+
CLEC19A	16	19297060	19333467	+
CLEC1A	12	10222152	10264226	-
CLEC1B	12	10138240	10166023	-
CLEC2A	12	10051271	10084980	-
CLEC2B	12	10005582	10022735	-
CLEC2D	12	9817564	9848413	+
CLEC2L	7	139208601	139229730	+
CLEC3A	16	78056411	78100658	+
CLEC3B	3	45043039	45077563	+
CLEC4A	12	8276227	8291203	+
CLEC4C	12	7882010	7904201	-
CLEC4D	12	8662070	8674962	+
CLEC4E	12	8685900	8693559	-
CLEC4F	2	71035774	71047732	-
CLEC4G	19	7793842	7798792	-
CLEC4M	19	7828034	7834491	+
CLEC5A	7	141627156	141646807	-
CLEC6A	12	8608521	8630926	+
CLEC7A	12	10269375	10282857	-
CLEC9A	12	10183275	10218565	+
CLECL1	12	9868455	9885895	-
CLGN	4	141309608	141349122	-
CLHC1	2	55401926	55459699	-
CLIC1	6	31698357	31707540	-
CLIC2	X	154505499	154563966	-
CLIC3	9	139889086	139891255	-
CLIC4	1	25071847	25170815	+
CLIC5	6	45868044	46048132	-
CLIC6	21	36041687	36090525	+
CLINT1	5	157212750	157286183	-
CLIP1	12	122755978	122907179	-
CLIP2	7	73703804	73820273	+
CLIP3	19	36505561	36524245	-
CLIP4	2	29320570	29412509	+
CLK1	2	201717731	201729422	-
CLK2	1	155232658	155248282	-
CLK3	15	74890840	74932057	+
CLK4	5	178029664	178057616	-
CLLU1	12	92815306	92824778	+
CLLU1OS	12	92813869	92821924	-
CLMN	14	95648276	95786243	-
CLMP	11	122943034	123065989	-
CLN3	16	28477973	28506896	-
CLN5	13	77564794	77576652	+
CLN6	15	68499329	68549549	-
CLN8	8	1703943	1734738	+
CLNK	4	10488018	10686489	-
CLNS1A	11	77225980	77348850	-
CLOCK	4	56294069	56413305	-
CLP1	11	57416464	57429340	+
CLPB	11	72003468	72145692	-
CLPP	19	6361462	6368919	+
CLPS	6	35762758	35765088	-
CLPSL1	6	35748793	35761452	+
CLPSL2	6	35744370	35747329	+
CLPTM1	19	45457841	45496599	+
CLPTM1L	5	1317858	1345214	-
CLPX	15	65440556	65477680	-
CLRN1	3	150643949	150690786	-
CLRN1-AS1	3	150570270	150798513	+
CLRN2	4	17516787	17528727	+
CLRN3	10	129676104	129691211	-
CLSPN	1	36185818	36235568	-
CLSTN1	1	9789083	9884584	-
CLSTN2	3	139654026	140296239	+
CLSTN2-AS1	3	140224452	140227631	-
CLSTN3	12	7282293	7311541	+
CLTA	9	36190852	36304778	+
CLTB	5	175819455	175843570	-
CLTC	17	57697218	57773671	+
CLTCL1	22	19166985	19279239	-
CLU	8	27454433	27472548	-
CLUAP1	16	3550923	3589048	+
CLUH	17	2592679	2615957	-
CLUL1	18	596987	650334	+
CLVS1	8	61969716	62414204	+
CLVS2	6	123317115	123394072	+
CLYBL	13	100258918	100549387	+
CLYBL-AS1	13	100378500	100379745	-
CLYBL-AS2	13	100342334	100343225	-
CMA1	14	24974558	24977471	-
CMAS	12	22199107	22218608	+
CMBL	5	10275986	10308138	-
CMC1	3	28283074	28366633	+
CMC2	16	81009697	81053875	-
CMC4	X	154289896	154299637	-
CMIP	16	81478774	81745367	+
CMKLR1	12	108681820	108733118	-
CMPK1	1	47799468	47844511	+
CMPK2	2	6980700	7006766	-
CMSS1	3	99536677	99897447	+
CMTM1	16	66600293	66613040	+
CMTM2	16	66613350	66622178	+
CMTM3	16	66637776	66647795	+
CMTM4	16	66648652	66730610	-
CMTM5	14	23846016	23848981	+
CMTM6	3	32522803	32544900	-
CMTM7	3	32433162	32524559	+
CMTM8	3	32280170	32411817	+
CMTR1	6	37400994	37450603	+
CMTR2	16	71315291	71323618	-
CMYA5	5	78985699	79096063	+
CNBD1	8	87878669	88627447	+
CNBD2	20	34556511	34618622	+
CNBP	3	128888326	128902765	-
CNDP1	18	72201674	72254448	+
CNDP2	18	72163050	72188366	+
CNEP1R1	16	50058320	50070999	+
CNFN	19	42891170	42894439	-
CNGA1	4	47937993	48018689	-
CNGA2	X	150906922	150913776	+
CNGA3	2	98962617	99015064	+
CNGA4	11	6255994	6265659	+
CNGB1	16	57917502	58005020	-
CNGB3	8	87566204	87755903	-
CNIH1	14	54893653	54908149	-
CNIH2	11	66045660	66052772	+
CNIH3	1	224622361	224928251	+
CNIH4	1	224544551	224567161	+
CNKSR1	1	26503893	26516377	+
CNKSR2	X	21392535	21672813	+
CNKSR3	6	154708637	154831793	-
CNN1	19	11649531	11661138	+
CNN2	19	1026297	1039068	+
CNN3	1	95362506	95392834	-
CNNM1	10	101088855	101154087	+
CNNM2	10	104678049	104849978	+
CNNM3	2	97481981	97499648	+
CNNM4	2	97426638	97477628	+
CNOT1	16	58553854	58663790	-
CNOT10	3	32726636	32815367	+
CNOT10-AS1	3	32772126	32778946	-
CNOT11	2	101869263	101886778	+
CNOT2	12	70636773	70748773	+
CNOT3	19	54641443	54659419	+
CNOT4	7	135046546	135194875	-
CNOT6	5	179921411	180005405	+
CNOT6L	4	78634540	78740769	-
CNOT7	8	17086736	17104387	-
CNOT8	5	154237112	154256353	+
CNP	17	40118758	40129749	+
CNPPD1	2	220036618	220042828	-
CNPY1	7	155266900	155326557	-
CNPY2	12	56703625	56710120	-
CNPY3	6	42896937	42907025	+
CNPY4	7	99717235	99723134	+
CNR1	6	88849582	88876078	-
CNR2	1	24197015	24285549	-
CNRIP1	2	68511302	68547183	-
CNST	1	246729745	246831886	+
CNTD1	17	40950809	40963605	+
CNTD2	19	40728114	40732597	-
CNTF	11	58390145	58393198	+
CNTFR	9	34551429	34590121	-
CNTFR-AS1	9	34568012	34582827	+
CNTLN	9	17134979	17503921	+
CNTN1	12	41086243	41466220	+
CNTN2	1	205012324	205047627	+
CNTN3	3	74311718	74570291	-
CNTN4	3	2140496	3099645	+
CNTN4-AS1	3	3080716	3102829	-
CNTN5	11	98891682	100229616	+
CNTN6	3	1134259	1445901	+
CNTNAP1	17	40834630	40851832	+
CNTNAP2	7	145813452	148118090	+
CNTNAP3	9	39072763	39288312	-
CNTNAP3B	9	43684901	43924049	+
CNTNAP4	16	76311175	76593135	+
CNTNAP5	2	124782863	125672864	+
CNTRL	9	123837140	123939888	+
CNTROB	17	7835418	7853236	+
COA1	7	43648054	43769316	-
COA3	17	40947164	40950722	-
COA4	11	73583711	73588033	-
COA5	2	99215772	99224978	-
COA6	1	234509201	234519795	+
COA7	1	53152507	53164038	-
COASY	17	40713484	40718295	+
COBL	7	51083908	51384515	-
COBLL1	2	165510133	165700189	-
COCH	14	31343719	31364271	+
COG1	17	71189128	71204646	+
COG2	1	230778234	230829728	+
COG3	13	46039059	46110765	+
COG4	16	70514470	70557468	-
COG5	7	106841999	107204959	-
COG6	13	40229763	40365802	+
COG7	16	23399813	23464501	-
COG8	16	69354042	69373570	-
COIL	17	55015547	55038415	-
COL10A1	6	116440085	116479910	-
COL11A1	1	103342022	103574052	-
COL11A2	6	33130457	33160276	-
COL12A1	6	75794041	75915767	-
COL13A1	10	71561643	71724031	+
COL14A1	8	121072018	121384275	+
COL15A1	9	101705460	101833069	+
COL16A1	1	32117847	32169920	-
COL17A1	10	105791043	105845760	-
COL18A1	21	46825051	46933634	+
COL18A1-AS1	21	46839630	46844985	-
COL18A1-AS2	21	46827300	46829980	-
COL19A1	6	70576462	70919679	+
COL1A1	17	48260649	48278993	-
COL1A2	7	94023872	94060544	+
COL20A1	20	61924537	61966203	+
COL21A1	6	55921387	56258892	-
COL22A1	8	139600477	139926249	-
COL23A1	5	177664618	178017556	-
COL24A1	1	86194915	86622626	-
COL25A1	4	109731876	110223813	-
COL27A1	9	116917839	117074791	+
COL28A1	7	7395833	7575484	-
COL2A1	12	48366747	48398269	-
